Id,ActivityDay,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance.x,ModeratelyActiveDistance.x,LightActiveDistance.x,SedentaryActiveDistance.x,VeryActiveMinutes.x,FairlyActiveMinutes.x,LightlyActiveMinutes.x,SedentaryMinutes.x,Calories.x,Calories.y,SedentaryMinutes.y,LightlyActiveMinutes.y,FairlyActiveMinutes.y,VeryActiveMinutes.y,SedentaryActiveDistance.y,LightActiveDistance.y,ModeratelyActiveDistance.y,VeryActiveDistance.y,StepTotal,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
1503960366,5/9/2016,12022,7.71999979019165,7.71999979019165,0,3.45000004768372,0.529999971389771,3.74000000953674,0,46,11,206,835,1819,1819,835,206,11,46,0,3.74000000953674,0.529999971389771,3.45000004768372,12022,NA,NA,NA
1624580081,4/12/2016,8163,5.30999994277954,5.30999994277954,0,0,0,5.30999994277954,0,0,0,146,1294,1432,1432,1294,146,0,0,0,5.30999994277954,0,0,8163,NA,NA,NA
1624580081,4/13/2016,7007,4.55000019073486,4.55000019073486,0,0,0,4.55000019073486,0,0,0,148,1292,1411,1411,1292,148,0,0,0,4.55000019073486,0,0,7007,NA,NA,NA
1624580081,4/14/2016,9107,5.92000007629395,5.92000007629395,0,0,0,5.90999984741211,0.00999999977648258,0,0,236,1204,1572,1572,1204,236,0,0,0.00999999977648258,5.90999984741211,0,0,9107,NA,NA,NA
1624580081,4/15/2016,1510,0.980000019073486,0.980000019073486,0,0,0,0.970000028610229,0,0,0,96,1344,1344,1344,1344,96,0,0,0,0.970000028610229,0,0,1510,NA,NA,NA
1624580081,4/16/2016,5370,3.49000000953674,3.49000000953674,0,0,0,3.49000000953674,0,0,0,176,1264,1463,1463,1264,176,0,0,0,3.49000000953674,0,0,5370,NA,NA,NA
1624580081,4/17/2016,6175,4.05999994277954,4.05999994277954,0,1.02999997138977,1.51999998092651,1.49000000953674,0.00999999977648258,15,22,127,1276,1554,1554,1276,127,22,15,0.00999999977648258,1.49000000953674,1.51999998092651,1.02999997138977,6175,NA,NA,NA
1624580081,4/18/2016,10536,7.40999984741211,7.40999984741211,0,2.15000009536743,0.620000004768372,4.61999988555908,0.00999999977648258,17,7,202,1214,1604,1604,1214,202,7,17,0.00999999977648258,4.61999988555908,0.620000004768372,2.15000009536743,10536,NA,NA,NA
1624580081,4/19/2016,2916,1.89999997615814,1.89999997615814,0,0,0,1.89999997615814,0,0,0,141,1299,1435,1435,1299,141,0,0,0,1.89999997615814,0,0,2916,NA,NA,NA
1624580081,4/20/2016,4974,3.23000001907349,3.23000001907349,0,0,0,3.23000001907349,0,0,0,151,1289,1446,1446,1289,151,0,0,0,3.23000001907349,0,0,4974,NA,NA,NA
1624580081,4/21/2016,6349,4.13000011444092,4.13000011444092,0,0,0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,1467,1254,186,0,0,0.0199999995529652,4.1100001335144,0,0,6349,NA,NA,NA
1624580081,4/22/2016,4026,2.61999988555908,2.61999988555908,0,0,0,2.59999990463257,0,0,0,199,1241,1470,1470,1241,199,0,0,0,2.59999990463257,0,0,4026,NA,NA,NA
1624580081,4/23/2016,8538,5.55000019073486,5.55000019073486,0,0,0,5.53999996185303,0.00999999977648258,0,0,227,1213,1562,1562,1213,227,0,0,0.00999999977648258,5.53999996185303,0,0,8538,NA,NA,NA
1624580081,4/24/2016,6076,3.95000004768372,3.95000004768372,0,1.14999997615814,0.910000026226044,1.88999998569489,0,16,18,185,1221,1617,1617,1221,185,18,16,0,1.88999998569489,0.910000026226044,1.14999997615814,6076,NA,NA,NA
1624580081,4/25/2016,6497,4.21999979019165,4.21999979019165,0,0,0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0,0,6497,NA,NA,NA
1624580081,4/26/2016,2826,1.8400000333786,1.8400000333786,0,0,0,1.83000004291534,0.00999999977648258,0,0,140,1300,1402,1402,1300,140,0,0,0.00999999977648258,1.83000004291534,0,0,2826,NA,NA,NA
1624580081,4/27/2016,8367,5.44000005722046,5.44000005722046,0,1.11000001430511,1.87000000476837,2.46000003814697,0,17,36,154,1233,1670,1670,1233,154,36,17,0,2.46000003814697,1.87000000476837,1.11000001430511,8367,NA,NA,NA
1624580081,4/28/2016,2759,1.78999996185303,1.78999996185303,0,0,0.200000002980232,1.60000002384186,0,0,5,115,1320,1401,1401,1320,115,5,0,0,1.60000002384186,0.200000002980232,0,2759,NA,NA,NA
1624580081,4/29/2016,2390,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,150,1290,1404,1404,1290,150,0,0,0,1.54999995231628,0,0,2390,NA,NA,NA
1624580081,4/30/2016,6474,4.30000019073486,4.30000019073486,0,0.899999976158142,1.27999997138977,2.11999988555908,0.00999999977648258,11,23,224,1182,1655,1655,1182,224,23,11,0.00999999977648258,2.11999988555908,1.27999997138977,0.899999976158142,6474,NA,NA,NA
1624580081,5/1/2016,36019,28.0300006866455,28.0300006866455,0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,2690,1020,171,63,186,0.0199999995529652,1.9099999666214,4.19000005722046,21.9200000762939,36019,NA,NA,NA
1624580081,5/10/2016,2969,1.92999994754791,1.92999994754791,0,0,0,1.91999995708466,0.00999999977648258,0,0,139,1301,1393,1393,1301,139,0,0,0.00999999977648258,1.91999995708466,0,0,2969,NA,NA,NA
1624580081,5/11/2016,3134,2.03999996185303,2.03999996185303,0,0,0,2.03999996185303,0,0,0,112,1328,1359,1359,1328,112,0,0,0,2.03999996185303,0,0,3134,NA,NA,NA
1624580081,5/12/2016,2971,1.92999994754791,1.92999994754791,0,0,0,1.91999995708466,0.00999999977648258,0,0,107,890,1002,1002,890,107,0,0,0.00999999977648258,1.91999995708466,0,0,2971,NA,NA,NA
1624580081,5/2/2016,7155,4.92999982833862,4.92999982833862,0,0.860000014305115,0.589999973773956,3.47000002861023,0,7,6,166,1261,1497,1497,1261,166,6,7,0,3.47000002861023,0.589999973773956,0.860000014305115,7155,NA,NA,NA
1624580081,5/3/2016,2100,1.37000000476837,1.37000000476837,0,0,0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,1334,1344,96,0,0,0.0199999995529652,1.3400000333786,0,0,2100,NA,NA,NA
1624580081,5/4/2016,2193,1.42999994754791,1.42999994754791,0,0,0,1.41999995708466,0,0,0,118,1322,1368,1368,1322,118,0,0,0,1.41999995708466,0,0,2193,NA,NA,NA
1624580081,5/5/2016,2470,1.61000001430511,1.61000001430511,0,0,0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,1370,1323,117,0,0,0.0199999995529652,1.58000004291534,0,0,2470,NA,NA,NA
1624580081,5/6/2016,1727,1.12000000476837,1.12000000476837,0,0,0,1.12000000476837,0.00999999977648258,0,0,102,1338,1341,1341,1338,102,0,0,0.00999999977648258,1.12000000476837,0,0,1727,NA,NA,NA
1624580081,5/7/2016,2104,1.37000000476837,1.37000000476837,0,0,0,1.37000000476837,0,0,0,182,1258,1474,1474,1258,182,0,0,0,1.37000000476837,0,0,2104,NA,NA,NA
1624580081,5/8/2016,3427,2.23000001907349,2.23000001907349,0,0,0,2.22000002861023,0,0,0,152,1288,1427,1427,1288,152,0,0,0,2.22000002861023,0,0,3427,NA,NA,NA
1624580081,5/9/2016,1732,1.12999999523163,1.12999999523163,0,0,0,1.12999999523163,0,0,0,91,1349,1328,1328,1349,91,0,0,0,1.12999999523163,0,0,1732,NA,NA,NA
1644430081,4/12/2016,10694,7.76999998092651,7.76999998092651,0,0.140000000596046,2.29999995231628,5.32999992370605,0,2,51,256,1131,3199,3199,1131,256,51,2,0,5.32999992370605,2.29999995231628,0.140000000596046,10694,NA,NA,NA
1644430081,4/13/2016,8001,5.82000017166138,5.82000017166138,0,2.27999997138977,0.899999976158142,2.64000010490417,0,30,16,135,1259,2902,2902,1259,135,16,30,0,2.64000010490417,0.899999976158142,2.27999997138977,8001,NA,NA,NA
1644430081,4/14/2016,11037,8.02000045776367,8.02000045776367,0,0.360000014305115,2.55999994277954,5.09999990463257,0,5,58,252,1125,3226,3226,1125,252,58,5,0,5.09999990463257,2.55999994277954,0.360000014305115,11037,NA,NA,NA
1644430081,4/15/2016,5263,3.82999992370605,3.82999992370605,0,0.219999998807907,0.150000005960464,3.45000004768372,0,3,4,170,1263,2750,2750,1263,170,4,3,0,3.45000004768372,0.150000005960464,0.219999998807907,5263,NA,NA,NA
1644430081,4/16/2016,15300,11.1199998855591,11.1199998855591,0,4.09999990463257,1.87999999523163,5.09000015258789,0,51,42,212,1135,3493,3493,1135,212,42,51,0,5.09000015258789,1.87999999523163,4.09999990463257,15300,NA,NA,NA
1644430081,4/17/2016,8757,6.36999988555908,6.36999988555908,0,2.25,0.569999992847443,3.54999995231628,0,29,13,186,1212,3011,3011,1212,186,13,29,0,3.54999995231628,0.569999992847443,2.25,8757,NA,NA,NA
1644430081,4/18/2016,7132,5.19000005722046,5.19000005722046,0,1.07000005245209,1.66999995708466,2.45000004768372,0,15,33,121,1271,2806,2806,1271,121,33,15,0,2.45000004768372,1.66999995708466,1.07000005245209,7132,NA,NA,NA
1644430081,4/19/2016,11256,8.18000030517578,8.18000030517578,0,0.360000014305115,2.52999997138977,5.30000019073486,0,5,58,278,1099,3300,3300,1099,278,58,5,0,5.30000019073486,2.52999997138977,0.360000014305115,11256,NA,NA,NA
1644430081,4/20/2016,2436,1.76999998092651,1.76999998092651,0,0,0,1.75999999046326,0.00999999977648258,0,0,125,1315,2430,2430,1315,125,0,0,0.00999999977648258,1.75999999046326,0,0,2436,NA,NA,NA
1644430081,4/21/2016,1223,0.889999985694885,0.889999985694885,0,0,0,0.879999995231628,0.00999999977648258,0,0,38,1402,2140,2140,1402,38,0,0,0.00999999977648258,0.879999995231628,0,0,1223,NA,NA,NA
1644430081,4/22/2016,3673,2.67000007629395,2.67000007629395,0,0,0,2.66000008583069,0.00999999977648258,0,0,86,1354,2344,2344,1354,86,0,0,0.00999999977648258,2.66000008583069,0,0,3673,NA,NA,NA
1644430081,4/23/2016,6637,4.82999992370605,4.82999992370605,0,0,0.579999983310699,4.25,0,0,15,160,1265,2677,2677,1265,160,15,0,0,4.25,0.579999983310699,0,6637,NA,NA,NA
1644430081,4/24/2016,3321,2.41000008583069,2.41000008583069,0,0,0,2.41000008583069,0,0,0,89,1351,2413,2413,1351,89,0,0,0,2.41000008583069,0,0,3321,NA,NA,NA
1644430081,4/25/2016,3580,2.59999990463257,2.59999990463257,0,0.589999973773956,0.0599999986588955,1.95000004768372,0,8,1,94,1337,2497,2497,1337,94,1,8,0,1.95000004768372,0.0599999986588955,0.589999973773956,3580,NA,NA,NA
1644430081,4/26/2016,9919,7.21000003814697,7.21000003814697,0,0.800000011920929,1.72000002861023,4.69000005722046,0,11,41,223,1165,3123,3123,1165,223,41,11,0,4.69000005722046,1.72000002861023,0.800000011920929,9919,NA,NA,NA
1644430081,4/27/2016,3032,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,118,1322,2489,2489,1322,118,0,0,0,2.20000004768372,0,0,3032,NA,NA,NA
1644430081,4/28/2016,9405,6.84000015258789,6.84000015258789,0,0.200000002980232,2.3199999332428,4.30999994277954,0,3,53,227,1157,3108,3108,1157,227,53,3,0,4.30999994277954,2.3199999332428,0.200000002980232,9405,NA,NA,NA
1644430081,4/29/2016,3176,2.30999994277954,2.30999994277954,0,0,0,2.30999994277954,0,0,0,120,1193,2498,2498,1193,120,0,0,0,2.30999994277954,0,0,3176,1,119,127
1644430081,4/30/2016,18213,13.2399997711182,13.2399997711182,0,0.629999995231628,3.14000010490417,9.46000003814697,0,9,71,402,816,3846,3846,816,402,71,9,0,9.46000003814697,3.14000010490417,0.629999995231628,18213,1,124,142
1644430081,5/1/2016,6132,4.46000003814697,4.46000003814697,0,0.239999994635582,0.990000009536743,3.23000001907349,0,3,24,146,908,2696,2696,908,146,24,3,0,3.23000001907349,0.990000009536743,0.239999994635582,6132,NA,NA,NA
1644430081,5/10/2016,9167,6.65999984741211,6.65999984741211,0,0.879999995231628,0.810000002384186,4.96999979019165,0.00999999977648258,12,19,155,1254,2799,2799,1254,155,19,12,0.00999999977648258,4.96999979019165,0.810000002384186,0.879999995231628,9167,NA,NA,NA
1644430081,5/11/2016,1329,0.970000028610229,0.970000028610229,0,0,0,0.949999988079071,0.00999999977648258,0,0,49,713,1276,1276,713,49,0,0,0.00999999977648258,0.949999988079071,0,0,1329,NA,NA,NA
1644430081,5/2/2016,3758,2.73000001907349,2.73000001907349,0,0.0700000002980232,0.310000002384186,2.34999990463257,0,1,7,148,682,2580,2580,682,148,7,1,0,2.34999990463257,0.310000002384186,0.0700000002980232,3758,NA,NA,NA
1644430081,5/3/2016,12850,9.34000015258789,9.34000015258789,0,0.720000028610229,4.09000015258789,4.53999996185303,0,10,94,221,1115,3324,3324,1115,221,94,10,0,4.53999996185303,4.09000015258789,0.720000028610229,12850,NA,NA,NA
1644430081,5/4/2016,2309,1.67999994754791,1.67999994754791,0,0,0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,2222,1388,52,0,0,0.0199999995529652,1.6599999666214,0,0,2309,NA,NA,NA
1644430081,5/5/2016,4363,3.19000005722046,3.19000005722046,0,0.519999980926514,0.540000021457672,2.13000011444092,0.00999999977648258,6,12,81,1341,2463,2463,1341,81,12,6,0.00999999977648258,2.13000011444092,0.540000021457672,0.519999980926514,4363,NA,NA,NA
1644430081,5/6/2016,9787,7.11999988555908,7.11999988555908,0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328,3328,1054,369,6,11,0.0199999995529652,6.01000022888184,0.270000010728836,0.819999992847443,9787,NA,NA,NA
1644430081,5/7/2016,13372,9.72000026702881,9.72000026702881,0,3.25999999046326,0.790000021457672,5.67000007629395,0.00999999977648258,41,17,243,1139,3404,3404,1139,243,17,41,0.00999999977648258,5.67000007629395,0.790000021457672,3.25999999046326,13372,NA,NA,NA
1644430081,5/8/2016,6724,4.8899998664856,4.8899998664856,0,0,0,4.88000011444092,0,0,0,295,991,2987,2987,991,295,0,0,0,4.88000011444092,0,0,6724,NA,NA,NA
1644430081,5/9/2016,6643,4.82999992370605,4.82999992370605,0,2.39000010490417,0.349999994039536,2.08999991416931,0.00999999977648258,32,6,303,1099,3008,3008,1099,303,6,32,0.00999999977648258,2.08999991416931,0.349999994039536,2.39000010490417,6643,NA,NA,NA
1844505072,4/12/2016,6697,4.42999982833862,4.42999982833862,0,0,0,4.42999982833862,0,0,0,339,1101,2030,2030,1101,339,0,0,0,4.42999982833862,0,0,6697,NA,NA,NA
1844505072,4/13/2016,4929,3.25999999046326,3.25999999046326,0,0,0,3.25999999046326,0,0,0,248,1192,1860,1860,1192,248,0,0,0,3.25999999046326,0,0,4929,NA,NA,NA
1844505072,4/14/2016,7937,5.25,5.25,0,0,0,5.23000001907349,0,0,0,373,843,2130,2130,843,373,0,0,0,5.23000001907349,0,0,7937,NA,NA,NA
1844505072,4/15/2016,3844,2.53999996185303,2.53999996185303,0,0,0,2.53999996185303,0,0,0,176,527,1725,1725,527,176,0,0,0,2.53999996185303,0,0,3844,1,644,961
1844505072,4/16/2016,3414,2.25999999046326,2.25999999046326,0,0,0,2.25999999046326,0,0,0,147,1293,1657,1657,1293,147,0,0,0,2.25999999046326,0,0,3414,NA,NA,NA
1844505072,4/17/2016,4525,2.99000000953674,2.99000000953674,0,0.140000000596046,0.259999990463257,2.58999991416931,0,2,8,199,1231,1793,1793,1231,199,8,2,0,2.58999991416931,0.259999990463257,0.140000000596046,4525,NA,NA,NA
1844505072,4/18/2016,4597,3.03999996185303,3.03999996185303,0,0,0.479999989271164,2.55999994277954,0,0,12,217,1211,1814,1814,1211,217,12,0,0,2.55999994277954,0.479999989271164,0,4597,NA,NA,NA
1844505072,4/19/2016,197,0.129999995231628,0.129999995231628,0,0,0,0.129999995231628,0,0,0,10,1430,1366,1366,1430,10,0,0,0,0.129999995231628,0,0,197,NA,NA,NA
1844505072,4/20/2016,8,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,1,1439,1349,1349,1439,1,0,0,0,0.00999999977648258,0,0,8,NA,NA,NA
1844505072,4/21/2016,8054,5.32000017166138,5.32000017166138,0,0.119999997317791,0.519999980926514,4.67999982833862,0,2,13,308,1117,2062,2062,1117,308,13,2,0,4.67999982833862,0.519999980926514,0.119999997317791,8054,NA,NA,NA
1844505072,4/22/2016,5372,3.54999995231628,3.54999995231628,0,0,0,3.54999995231628,0,0,0,220,1220,1827,1827,1220,220,0,0,0,3.54999995231628,0,0,5372,NA,NA,NA
1844505072,4/23/2016,3570,2.35999989509583,2.35999989509583,0,0,0,2.35999989509583,0,0,0,139,1301,1645,1645,1301,139,0,0,0,2.35999989509583,0,0,3570,NA,NA,NA
1844505072,4/24/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,4/27/2016,4,0,0,0,0,0,0,0,0,0,1,1439,1348,1348,1439,1,0,0,0,0,0,0,4,NA,NA,NA
1844505072,4/28/2016,6907,4.57000017166138,4.57000017166138,0,0,0,4.55999994277954,0,0,0,302,1138,1992,1992,1138,302,0,0,0,4.55999994277954,0,0,6907,NA,NA,NA
1844505072,4/29/2016,4920,3.25,3.25,0,0,0,3.25,0,0,0,247,1082,1856,1856,1082,247,0,0,0,3.25,0,0,4920,NA,NA,NA
1844505072,4/30/2016,4014,2.67000007629395,2.67000007629395,0,0,0,2.65000009536743,0,0,0,184,218,1763,1763,218,184,0,0,0,2.65000009536743,0,0,4014,1,722,961
1844505072,5/1/2016,2573,1.70000004768372,1.70000004768372,0,0,0.259999990463257,1.45000004768372,0,0,7,75,585,1541,1541,585,75,7,0,0,1.45000004768372,0.259999990463257,0,2573,NA,NA,NA
1844505072,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,5/11/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,5/12/2016,0,0,0,0,0,0,0,0,0,0,0,711,665,665,711,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,5/2/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1348,1348,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,5/3/2016,4059,2.6800000667572,2.6800000667572,0,0,0,2.6800000667572,0,0,0,184,1256,1742,1742,1256,184,0,0,0,2.6800000667572,0,0,4059,NA,NA,NA
1844505072,5/4/2016,2080,1.37000000476837,1.37000000476837,0,0,0,1.37000000476837,0,0,0,87,1353,1549,1549,1353,87,0,0,0,1.37000000476837,0,0,2080,NA,NA,NA
1844505072,5/5/2016,2237,1.48000001907349,1.48000001907349,0,0,0,1.48000001907349,0,0,0,120,1320,1589,1589,1320,120,0,0,0,1.48000001907349,0,0,2237,NA,NA,NA
1844505072,5/6/2016,44,0.0299999993294477,0.0299999993294477,0,0,0,0.0299999993294477,0,0,0,2,1438,1351,1351,1438,2,0,0,0,0.0299999993294477,0,0,44,NA,NA,NA
1844505072,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1844505072,5/9/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1347,1347,1440,0,0,0,0,0,0,0,0,NA,NA,NA
1927972279,4/12/2016,678,0.469999998807907,0.469999998807907,0,0,0,0.469999998807907,0,0,0,55,734,2220,2220,734,55,0,0,0,0.469999998807907,0,0,678,3,750,775
1927972279,4/13/2016,356,0.25,0.25,0,0,0,0.25,0,0,0,32,986,2151,2151,986,32,0,0,0,0.25,0,0,356,1,398,422
